,Name,Org,Sentence
2278,['Haley Williams'],['Boise Police'],"['“Boise Police has not issued any citations or charges due to the governor’s order,” spokeswoman, Haley Williams, said.']"
2279,['Richard Tofel'],['ProPublica'],"['Richard Tofel, president of ProPublica, said it was important to shine a line a decision that could put the health of its more than 100,000 student enrollees at risk.']"
2280,['Fallwell'],"['Times', 'Liberty University']","['The reporter who worked on the Times story was not charged because Liberty University could not find eyewitness accounts of their presence on campus, Fallwell said.']"
2281,['Eileen Murphy'],"['Liberty University', 'Times']","['“We are disappointed that Liberty University would decide to make that into a criminal case and go after a freelance journalist because its officials were unhappy with press coverage of the university’s decision to convene classes in the midst of the pandemic,” Times spokeswoman Eileen Murphy said.']"
2282,['Cohen'],"['a Special Housing Unit', 'Otisville Federal Correctional Institution']","['Cohen, 53, was transferred on Wednesday to a Special Housing Unit at Otisville Federal Correctional Institution, a disciplinary section of the prison, the sources said.']"
2283,['Peter Pilling'],"['Columbia', 'Campbell Family', 'Intercollegiate Athletics']","['“Creating a medical treatment facility inside a dome normally used by our varsity athletes is a first for Columbia,” said Peter Pilling, Campbell Family Director of Intercollegiate Athletics, in a statement.']"
2284,['DeSantis'],['the Tampa Bay Times'],"['DeSantis on Thursday said he will look at the “evidence” before making a decision on whether or not to reopen schools, according to the Tampa Bay Times.']"
2285,['Anthony Fauci'],"['NIH', 'the Journal of the American Medical Association']","['“The good thing is we’ve got a bunch of candidates,” Dr. Anthony Fauci, the NIH’s infectious diseases chief, said during a podcast for the Journal of the American Medical Association Wednesday.']"
2286,['Trump'],['the US Customs and Border Protection'],"['The people have been “expelled” back to Mexico and denied asylum under guidelines set by President Trump when he shut down non-essential travel across the border on March 21, the US Customs and Border Protection said Thursday.']"
2287,['Robert Redfield'],"['CDC', 'Border Patrol']",['CDC director Dr. Robert Redfield said “the touchstone of this order” is about limiting the health risks associated with holding migrants in crowded Border Patrol stations.']
2288,['Morgan'],['CBP'],"['“If someone is deemed to have the appropriate level of fear, those will be processed on a case-by-case basis,” Morgan, the CBP acting chief, said Thursday.']"
2289,['Galley'],['RiverNorth'],"['“RiverNorth team members did not have to physically be at the exchange but our other partner firms were instrumental,” Galley said in an e-mail.']"
2290,['Damion Booth'],['Getty Images Jacobi'],"['Hospital Corpsman 3rd Class Damion Booth sanitizes a surface in the pharmacy aboard the USNS Comfort.Sara Eshleman/US Navy via Getty Images\nJacobi has some 100 admitted patients it cannot find room for, the staffer said Thursday.']"
2291,['William Hall'],"['Javits', 'Joint Task Force Civil Support']","['They blamed the bottleneck partly on state health officials initially saddling the feds with a 15-page list of instructions detailing which patients can be admitted to Javits, said Major General William Hall, the commander of Joint Task Force Civil Support.']"
2292,['Hall'],"['Health and Human Services', 'Army', 'Javits']","['“As Health and Human Services is working to build up that pharmacy … we’ve also deployed an Army pharmacy into the Javits to help with that and our hope is that in the coming days we’ll see that exclusion criteria gets smaller and smaller so that we can accept those patients,” Hall said.']"
2293,['Javits'],['City Hall'],"['“Patient criteria for both Javits and the Comfort is set by the state and the federal government,” a City Hall spokesperson said.']"
2294,['Mariana Matus'],"['Biobot', 'Stat News']","['“It was interesting that our estimation was definitely higher than the number of confirmed cases in the area,” said Mariana Matus, CEO and co-founder of Biobot, according to Stat News.']"
2295,['Brown'],"['Facebook', 'Google']","['Although critics have noted that Facebook, along with Google and other tech giants, played a role in taking advertising away from local newspapers and publications, Brown said the company wants to be part of the solution.']"
2296,['Campbell'],"['Instagram', 'YouTube']","['“I’m happy in isolation,” says Campbell, recognizing the need to “abide by the rules.” But between her home workouts she’s been livestreaming on her Instagram stories and her new YouTube series, she’s still been very busy.']"
2297,['Doug Bibby'],['the National Multifamily Housing Council'],"['“The COVID-19 outbreak has resulted in significant health and financial challenges for apartment residents and multifamily owners, operators and employees in communities across the country,” said Doug Bibby, the president of the National Multifamily Housing Council.']"
2298,['Ben Mizes'],"['Clever', 'Deutsche Bank']","['Ben Mizes, the CEO of Clever, said the cuts in lower-paid jobs in recent months were “hurting the people who need their paycheck the most,” echoing a study by Deutsche Bank that said high-wage jobs were the least affected by the coronavirus pandemic last month.']"
2299,['Lav Agarwal'],['Health Ministry'],"['“To manage coronavirus, we are working on a cluster containment strategy,” Health Ministry Joint Secretary Lav Agarwal said Wednesday.']"
2300,['Rayne'],['Ritz-Carlton'],"['“Being quarantined at the Ritz-Carlton sounds posh but it isn’t,” said Rayne, 54.']"
2301,['Rayne'],['Ritz'],"['Finally able to take the babies home from the hospital, Rayne fled the Ritz via private jet and is now holed up in a waterfront rental in Malibu, California, “where the air is clean.” She said that she still has no idea when she will be able to return with her family to her South Kensington home.']"
2302,['Luis Lopez'],"['FDNY/EMS Station 50', 'COVID-19']","['Sept. 11 was a tragedy that happened quick,” said Luis Lopez, a paramedic currently assigned to FDNY/EMS Station 50 in Jamaica, Queens — one of the hotspots for COVID-19.']"
2303,['John Cohen'],['MSU'],"['Naturally, MSU joined the denunciatory chorus without giving anything much thought, with athletic director John Cohen saying the university was “disappointed” in its new coach.']"
2304,['Chris Cuomo'],['CNN'],"['.”\n\n\nYou’d think there might kinda sorta be a rule against the sort of thing CNN is doing with the Cuomo Brothers Feel-Good Pandemic Variety Show, and it turns out there is: Chris Cuomo himself said as much, back in 2013.']"
2305,['Danielle Filson'],"['State', 'DOE']","['“This is uncharted territory and we appreciate the flexibility and patience of our educators as we await further guidance from the State on teacher evaluations,” said DOE spokeswoman Danielle Filson.']"
2306,['Andrew Cuomo'],['Big Apple'],['Andrew Cuomo said Thursday he will sign an order allowing out-of-state funeral directors to come in and help overwhelmed Big Apple parlors deal with the mounting coronavirus death toll.']
2307,['Patrick Warren'],"['COVID-19', 'MTA']","['“One of the best ways to reduce the spread of COVID-19 is to ensure that people who are sick are staying home, out of the transit system and away from work,” said MTA Chief Safety Officer Patrick Warren in a statement.']"
2308,['Seth Rosenberg'],['MTA'],"['“There are unsafe conditions everywhere; taking a temperature is one thing, but stopping it from spreading is another,” said Seth Rosenberg, an MTA train operator.']"
2309,['Mikael Dolsten'],"['Pfizer', 'the Wall Street Journal']","['Pfizer research chief Mikael Dolsten said the drug blocks COVID-19 from replicating, slowing the spread in mild or moderate cases, the Wall Street Journal reported.']"
2310,['Elon Harpaz'],"['COVID-19', 'Legal Aid Society']","['“We are glad that the court recognized that their continued incarceration infringed upon basic due process rights and placed them each in grave danger of contracting COVID-19,” Legal Aid Society lawyer Elon Harpaz said in a statement.']"
