,Name,Org,Sentence
159,['Barack Obama'],['DACA'],"['Former President Barack Obama says the time is now, during the Chinese coronavirus crisis, to provide amnesty to about 3.5 million illegal aliens who are enrolled and eligible for the Deferred Action for Childhood Arrivals (DACA) program.']"
160,['Trump'],"['the World Trade Organization', 'the World Health Organization']",['I wouldn’t tell you; you’re probably the last person on Earth that I would tell.”\n\nTrump said that he would continue to aggressively challenge the World Trade Organization and the World Health Organization in his administration.']
161,['Fauci'],['White House'],['Fauci said that his mention of “pushback” from the administration was a “poor choice of words” but that obviously some White House advisers had concerns about the cost of the social mitigation strategy.']
162,['Fauci'],['State of the Union'],"['“I mean, obviously, you could logically say that if you had a process that was ongoing and you started mitigation earlier, you could have saved lives,” Fauci said on State of the Union when asked if social distancing and stay-at-home measures could have prevented deaths if they had been implemented earlier.']"
163,['Johnson'],['NHS'],"['“I have today left hospital after a week in which the NHS has saved my life, no question,” Mr Johnson said, and continued to thank the nurses, doctors, and other healthcare professionals by name that watched over him for the three nights he spent in ICU.']"
164,['Adams'],['The Coronavirus Task Force'],"['Data vs. Models: The Coronavirus Task Force is now working with real-time data about the country, Adams said, instead of the predictive models that were criticized for being overblown and exaggerated.']"
165,['Pinsky'],['Nation’s Report Card'],"['During a conference call on coronavirus planning, Pinsky said:\n\nHowever, according to the Nation’s Report Card test results released in October, for students actually attending public schools in Maryland, fourth-grade reading scores showed a drop of five points from 2017 to 2019.']"
166,['Peggy Carr'],"['the National Center for Education Statistics', 'NCES', 'Education Week:  Media', 'Education Dive']","['Reacting to poor national results on the assessments taken by students who attend schools,\xa0Peggy Carr, associate commissioner of the National Center for Education Statistics (NCES),\xa0said, according to Education Week:\n\nMedia outlet Education Dive reported the coronavirus crisis “will likely lead to many functional changes in the way schools are run and how they prepare for any type of disaster that prevents students from going to school.”']"
167,['Anthony Fauci'],"['CNN', 'National Institute of Allergy and Infectious Diseases']","['Sunday on CNN’s “State of the Union,” National Institute of Allergy and Infectious Diseases director Anthony Fauci said he couldn’t “guarantee” that it will be safe for voters to go to polling places in November due to coronavirus pandemic.']"
168,['Cernovich'],['Amazon'],"['“Amazon sells films depicting graphic violence, but they are censoring a film that presented a bipartisan, even keel look at the phenomenon of fake news,” said Cernovich.']"
169,['Dmitry Peskov'],['Kremlin'],"['“We are seeing hospitals in Moscow working extremely intensely, in heroic, emergency mode,” said Kremlin spokesman Dmitry Peskov.']"
170,['Obama'],['Axios'],"['“There is nothing partisan about striving to live up to the promise of our country; making the democracy we all cherish more accessible; and protecting our neighbors, friends and loved ones as they participate in this cornerstone of American life,” Obama said in a statement to Axios.']"
171,['Valerie Jarrett'],"['When We All Vote', 'Axios']","['“We all saw those lines” of Wisconsin voters putting their health at risk to vote,\xa0said\xa0adviser and family friend Valerie Jarrett, who is board chair of When We All Vote, Axios reported.']"
172,['Murphy'],['CBS News'],"['People are going to take inventory of what’s important in life.”\n\nMurphy, said Sunday on CBS News’s Face the Nation, that any economic restart must evolve after the infection caused by the novel coronavirus has subsided:\n\nAny sort of economic reopening or recovery depends first and foremost on a complete health care recovery.']"
173,['Doyle E. Amidon Jr'],['Del Rio Sector'],"['“Dedication to duty, vigilance, and quick response prevented this dangerous situation from escalating further,” said Del Rio Sector Acting Chief Patrol Agent Doyle E. Amidon Jr. “Our agents are trained to adapt to any situation and always stand ready to protect the citizens of our communities.”\n\nOfficials did not disclose the nature of the assault or if the alleged attacker was in the vehicle with the victim.']"
174,['Pollak'],['Senate'],"['“We had an attempt by Republicans in the Senate to pass a $250 billion dollar extension to the small business loans clean bill,” said Pollak.']"
175,['Lopez Gatell'],['Centers for Disease Control'],"['While the U.S. Centers for Disease Control is recommending their use generally, Lopez Gatell says the covers only keep sick people from spreading the virus.']"
176,['Donald Trump'],"['the Federal Emergency Management Agency', 'FEMA']","['It is unclear whether the Federal Emergency Management Agency (FEMA) is currently considering such plans, though they were reportedly under consideration last year, after President Donald Trump said he might intervene to solve California’s homeless problem, which is the worst in the U.S. and accounts entirely for the national increase in homelessness as of 2019.']"
177,['John Solomon'],['Durham'],['Journalist John Solomon recently said in a radio interview that Durham’s team has issued multiple grand jury subpoenas.']
178,['Trump'],['Twitter'],"['In a video posted on Twitter Sunday morning, President Trump assured Americans that the pandemic would not last forever and said before long, everyone would once again be worshiping side by side.']"
179,['Anthony Fauci'],"['Fox News Channel', 'Watters’ World', 'National Institute of Allergy and Infectious Diseases']","['Saturday on Fox News Channel’s “Watters’ World,” National Institute of Allergy and Infectious Diseases director Anthony Fauci said misinformation came out of China when the coronavirus outbreak began.']"
180,['Charlie Kirk'],"['GOP', 'Turning Point USA']","['GOP and Democrat politicians can win massive support from millions of young graduates by just opposing the inflow of foreign visa workers into the good jobs that American graduates need to pay their college debts, says Charlie Kirk, founder of Turning Point USA.']"
181,['Robert Jeffress'],['First Baptist Dallas'],"['It’s not, no matter what you say.”\n\nThe president said that he would watch Pastor Robert Jeffress’s service from First Baptist Dallas on Easter.']"
182,['Scott Brady'],"['FBI', 'the Federal Emergency Management Agency']",['Scott Brady of the Western District of Pennsylvania said FBI agents and prosecutors stumbled onto the arrangement while looking into whether they could intercept the masks for the Federal Emergency Management Agency under the Defense Production Act.']
183,['Brady'],['WhatsApp'],"['Brady said the businessman had been using WhatsApp to connect with a broker in Australia and a supplier in Kuwait, who are both now the target of a federal investigation.']"
184,['Trump'],['Congress'],"['Trump explained as the country starts to make moves to return to normalcy, you’ll see momentum within the economy, which he described as a “tremendous surge” and a “rocket ship.”\n\n“[W]e’re working very hard with Congress on stimulus and taking care of our workers and taking care of people whose fault this was not,” he said.']"
