,Name,Org,Sentence
2797,['DeWine'],['CNN'],"[""DeWine, speaking on CNN, said he told other fair managers that if they couldn't follow the guidance of health officials, they would need to shut down their fairs.""]"
2799,['Law'],"['Senate', 'Medicare']","['Among Republican worries, Law said: A Democratic majority could move to gut the 60-vote filibuster rule in the Senate to advance Medicare for All, the Green New Deal, statehood for Washington, DC, and other Democratic proposals by a simple majority.']"
2800,['Law'],['Senate'],"['""We see the Senate as the last and ultimate firewall to fend off Democratic left-wing policies that we\'ve seen tumbling out of the mouths of candidates,"" Law said.']"
2801,"[""Mitt Romney's""]","['GOP', 'GOP', 'Senate']","[""But he said he expects to join forces with Utah GOP Sen. Mitt Romney's political team to hold a virtual fundraiser in September for endangered GOP incumbents in the Senate.""]"
2802,['Tim Cameron'],"[""Senate Republicans'"", 'Senate', 'GOP']","['Tim Cameron, a Republican strategist and former chief digital strategist for the Senate Republicans\' campaign arm, said the ""threat"" to the Senate majority has been communicated clearly to major donors, but individual GOP senators need to invest more heavily in outreach to make their case to online contributors.']"
2803,['Elizabeth Warren'],['Massachusetts Sen'],"['Other Republican senators not on the ballot in November should follow the model of Democrats, such as Massachusetts Sen. Elizabeth Warren, and deploy their email lists to raise money for other endangered colleagues, he said.']"
2805,['Trump'],"['Huawei', 'ByteDance']","['The Trump administration has led a campaign against Chinese telecommunications firm Huawei, and says it is "" looking at "" banning short-form video app TikTok, which is owned by ByteDance, a company based in China.']"
2806,['Matt VanVliet'],['BTIG'],"['""Given the fact that their network is fairly ingrained in some of the Chinese data centers and overall infrastructure, it\'s an ongoing risk factor to keep in mind,"" said Matt VanVliet, vice president of equity research at investment firm BTIG.']"
2807,['Rich DeBenedetto'],['Middletown Health Department'],"['Parents have since been more responsive, a statement from Middletown Health Department Director Rich DeBenedetto says in part, ""We have received a large response from parents who weren\'t aware of the situation and thankful that they could address it with their kids and ensure they get tested/quarantine.""']"
2808,['Patino'],['Covid-19'],"['The review will be expedited for inmates who face the greatest risk or are at facilities with a Covid-19 outbreak, Patino said.']"
2809,['Kalani Brown'],"['Atlanta Dream', 'IMG Academy']","['Four days after Atlanta Dream center Kalani Brown arrived to the IMG Academy property, she tested positive for cornavirus, and authorities say she self-quarantined off of the property during that time.']"
2810,['Phil Mintz'],['North Carolina State University Industry Expansion Solutions'],"['“They all were very willing to jump in and help out and many of them did,” said Phil Mintz, executive director of North Carolina State University Industry Expansion Solutions.']"
2811,['John Quinterno'],['South by North Strategies'],"['So far during the pandemic, about 10% of all manufacturing jobs have been lost, though many are temporary furloughs, said John Quinterno, a labor expert with South by North Strategies.']"
2812,['Kathryn Ervin'],"['Carolina Textile District', 'the Industrial Commons']","['Carolina Textile District, a Morganton-based association, created a supply chain out of the pent-up yearning from American manufacturers to step in and help, said Kathryn Ervin, spokeswoman with the Industrial Commons, which organized the Textile District.']"
2813,['Mintz'],['State Industry Expansion Solutions Office'],"['With that realization, the North Carolina State Industry Expansion Solutions Office is now shepherding a movement to “reshore” production of goods in the United States, Mintz said.']"
2814,['Hogan'],['the State Board of Elections'],"['""The fundamental responsibility of the State Board of Elections is to conduct free and fair elections in a manner that facilitates maximum voter participation,"" Hogan said in a statement.']"
2815,['Wiltermuth'],['the Yakima County Health District'],"['Though the Yakima County Health District reported 95% compliance with mask mandates on Thursday, Wiltermuth says that is not reflective of what she has seen.']"
2816,['Grant Harrington'],['Snohomish Running'],"['""The biggest issue that we have up here right now is apathy and just the lack of morale,"" said Grant Harrington, whose company, Snohomish Running, promotes marathons and 5K races.']"
2817,['John Wiesman'],['State Health'],"['""We\'re losing the momentum we had during the early months of the response....we must dig back in to gain control,"" said State Health Secretary John Wiesman during a press conference on Thursday.']"
2818,['Trewhella'],['Mercy Seat Christian Church'],"['There were a thousand little acts infringing upon their liberty prior to that,"" Trewhella said.He said his congregation at Mercy Seat Christian Church was meeting at the Zoofari Conference Center, but now that they require masks, they\'re relocating to Brookfield.']"
2819,['Matthew Trewhella'],['Brookfield Common Council'],"['""The virus is a perfect narrative to tyrannize the citizenry and I speak against it because it\'s all based on a lie,"" Pastor Matthew Trewhella said during a Brookfield Common Council meeting.']"
2820,['Steve Ponto'],['Brookfield'],['Brookfield Mayor Steve Ponto said he disagreed with what the pastor said.']
2821,['Deborah Birx'],['NBC'],"['It\'s just unclear how rapidly they spread the virus,"" Dr. Deborah Birx said on NBC\'s ""Today.""']"
2822,['Hamilton'],"['Disney', 'Disney']","['But some of you may be saying, ""Well, Disney skipped theaters and released \'Hamilton\' on Disney+, and that was a big deal.""']"
2823,['Joseph Edlow'],"['Congress', 'USCIS', 'Congress']","['""Due to recent assurances from Congress that they are working to provide USCIS with emergency funding, we are able to delay the effective date of the administrative furlough from August 3, 2020 to August 30, 2020 to allow Congress more time to act,"" Joseph Edlow, deputy director for policy, said in a memo to the workforce Friday.']"
2824,['Jessica Collins'],"['USCIS', 'Congress']","['""USCIS\' funding request of $1.2 billion remains unchanged and the agency is depending on Congress to provide emergency funding to ensure agency operations continue uninterrupted,"" agency spokesperson Jessica Collins said in a statement.']"
2826,['Mark Fisher'],"[""Children's Mercy Hospital""]","['""He\'s been determined to prove,"" said Dr. Mark Fisher, of Children\'s Mercy Hospital.']"
2827,['Haftar'],"['Africa Command', 'Haftar', 'the Government of National Accord']","[""Africa Command has previously released evidence of what it says is Russia's presence in Libya, accusing Moscow of sending warplanes to bolster Haftar's forces and of deploying mines in an effort to slow the advance of the Government of National Accord, which has pushed Haftar's forces back toward their eastern strongholds.""]"
2828,['Bradford Gering'],"['the Russian Ministry of Defense', 'Africa Command']","['""The type and volume of equipment demonstrates an intent toward sustained offensive combat action capabilities, not humanitarian relief, and indicates the Russian Ministry of Defense is supporting these operations,"" Maj. Gen. Bradford Gering, the Africa Command director of operations, said in a statement.']"
2829,['Ben Wallace'],"['National Accord', 'Defence', 'Bayraktar TB-2']","['Turkish drone strikes have also bolstered the side of the Tripoli based government of National Accord, with the UK Defence Secretary Ben Wallace saying earlier this month that Turkish Bayraktar TB-2 drones in Libya ""have conducted intelligence, surveillance and reconnaissance and targeting operations against frontlines, supply lines and logistics bases"" since 2019.']"
2830,['Wallace'],['Libyan National Army'],"['""In July last year, they struck the Libyan National Army controlled Jufrah airfield destroying several command and control nodes as well as two transport aircraft,"" Wallace said.']"
