,0,1,2,3,4
0,4254,37829.0,"'During the worst public health crisis in a century, halting funding to the World Health Organization is a dangerous step in the wrong direction that will not make defeating COVID-19 easier,"" AMA President Patrice A. Harris said in a statement.'",['Patrice A. Harris'],Bureau of Reclamation
0,4261,37879.0,"'The endorsement from Great America PAC, which boasts that\xa0it has ""raised and spent $40 million in support of Donald Trump\'s candidacy, presidency, and agenda,"" follows an endorsement of Collins earlier this week by Rep. Drew Ferguson, R-Ga., who became the first member of the Georgia congressional delegation to back Collins\' Senate bid.\n'","['R-Ga', 'Drew Ferguson', ""Donald Trump\\'s""]",Senate
0,4262,37879.0,"'""The shortsightedness in this decision is stunning,"" NRSC\xa0Executive Director Kevin McLaughlin\xa0said\xa0in a statement decrying the potential negative electoral consequences of the\xa0intra-party challenge after Collins first confirmed the Senate bid.\xa0'",['Kevin'],Senate
0,4274,37963.0,"'On Tuesday evening, CNN chief White House correspondent Jim Acosta was accused of being a ""Chines propagandist"" for suggesting that China was being used by President Trump as a ""scapegoat"" over the virus outbreak.'",['Jim Acosta'],White House
0,4286,38072.0,"'As long as we are able to make sure we have in place the testing and the capacity to trace all the cases and the contacts.""\nWhite House coronavirus task force member Dr. Anthony Fauci said Tuesday that the U.S. does not have the testing and tracing procedures necessary to safely begin reopening on May 1\xa0saying the target may be a “bit” too optimistic.'",['Anthony Fauci'],Congress—U.S. House of Representatives
0,4287,38074.0,"'President Trump announced at the White House coronavirus press briefing on Tuesday that the United States will immediately halt\xa0all funding for the World Health Organization (WHO), saying it\xa0had put ""political correctness over lifesaving measures.'",['Trump'],White House
0,4288,38080.0,"'President Trump announced at the White House coronavirus press briefing on Tuesday that the United States will immediately halt\xa0all funding for the World Health Organization (WHO), saying it\xa0had put ""political correctness over lifesaving measures.'",['Trump'],White House
0,4289,38089.0,"'”\nU.N. spokesman Stephane Dujarric stressed the importance of accurate information,\nHe said the United Nations “will be in touch with various social media companies,” adding that quite a few of them are actively trying to root out disinformation and suspending accounts of people pushing out information'",['Stephane Dujarric'],U.S. Mission to the United Nations
0,4291,38095.0,"'Malinowski tweeted that since House business can only pass unanimously\xa0until all members return to Washington, ""I\'m curious if anyone will object.'",['Malinowski'],Congress—U.S. House of Representatives
0,4293,38114.0,"'""History has shown us that in the face of any public health crisis, communities of color disproportionately suffer,"" said Massachusetts Rep. Ayanna Pressley, who is black and among dozens of lawmakers spearheading the legislation in the House.'",['Ayanna Pressley'],Congress—U.S. House of Representatives
0,4295,38133.0,"'Effective April 9, 2020, telephone calls were made free for the inmate population,” Federal Bureau of Prisons Director Michael Carvajal wrote in a letter Friday to Sen. Amy Klobuchar, D-Minn., which was obtained by Politico.'","['Michael Carvajal', 'Politico', 'D-Minn', 'Amy Klobuchar']",Federal Bureau of Prisons (BOP)
0,4299,38141.0,"'She recalled that when she became U.S. ambassador to the United Nations in 1993, she was hampered by the fact that the George H.W. Bush administration\xa0""had not paid up some of the peacekeeping operations"" which left the Clinton administration at a disadvantage in terms of getting its voice heard.\n'",['George H.W. Bush'],U.S. Mission to the United Nations
0,4305,38188.0,"'In fact, Air Force Chief of Staff Gen. David Goldfein said there is already some evidence that adversaries are “already trying to take advantage of this situation,” according to an April 1 Air Force report.\n'",['David Goldfein'],Air Force
0,4312,38215.0,"'Transportation Secretary Elaine Chao on Tuesday said the funds would come from the administration’s newly created Coronavirus Aid, Relief, and Economic Security (CARES) Act Airport Grant Program, which is expected to provide “unprecedented and immediate relief to American families, workers and businesses.'",['Elaine Chao'],Bureau of Transportation Statistics
0,4313,38215.0,"'Federal Aviation Administration Administrator Steve Dickson touted the program, which he said was created “in record time to assist airport sponsors in desperate need of these funds.'",['Steve Dickson'],Federal Aviation Administration (FAA)
0,4339,38364.0,"'AS SCRUTINY OVER WORKERS\' SAFETY INTENSIFIES\nCunningham subsequently tweeted that she and Costa were fired, adding ""It\'s a gift to be able to fight for something you love so deeply.'",['It\\'],Center for Food Safety and Applied Nutrition
0,4356,38528.0,"'This has basically emasculated the United States\' economy,"" Biggs said.'",['Biggs'],Administrative Conference of the United States
0,4359,38578.0,'GatlinThe Nashville resident said he is “hoping and praying and believing” that the programs President Trump and Treasury Secretary\xa0Steve Mnuchin\xa0along with\xa0National Economic Council Director\xa0Larry Kudlow\xa0have implemented will work for “working men like me.',['Director\\xa0Larry Kudlow\\xa0have'],Department of the Treasury
0,4360,38578.0,'GatlinThe Nashville resident said he is “hoping and praying and believing” that the programs President Trump and Treasury Secretary\xa0Steve Mnuchin\xa0along with\xa0National Economic Council Director\xa0Larry Kudlow\xa0have implemented will work for “working men like me.',['Director\\xa0Larry Kudlow\\xa0have'],Department of the Treasury
0,4375,38683.0,"""How Mitch McConnell became Trump’s enabler-in-chef,” opened\xa0with a description of why the bill allegedly was delayed, with the blame falling on\xa0McConnell, R-Ky.\nCNN FACT-CHECKER IGNORES BIDEN INACCURACIES DESPITE VOW TO REPORT ON 'BOTH SIDES'\n“Mitch McConnell, the Senate Majority Leader, could have insisted that he and his colleagues work through the weekend to hammer out an emergency aid package addressing the coronavirus pandemic.""","['R-Ky.\\nCNN', 'McConnell']",Senate
0,4395,38920.0,"'Steve\xa0Krakauer\xa0described his former colleague, CNN chief White House correspondent Jim Acosta, as a fame-seeking attention-getter\xa0who is “actively helping Trump get re-elected” while making the press look bad.\n', 'The Fourth Watch editor said that Acosta’s exchanges with the president “are actively helping Trump get re-elected” and “make all in the press look bad.'",['Jim Acosta'],White House
0,4400,38956.0,"'""The shortsightedness in this decision is stunning,"" NRSC\xa0Executive Director Kevin McLaughlin said in a statement after Collins first confirmed the Senate bid.\xa0'",['Kevin McLaughlin'],Senate
0,4404,38987.0,"'Pelosi and Schumer called for changes to the Small Business Administration’s assistance initiatives, saying that “many eligible small businesses continue to be excluded from the Paycheck Protection Program by big banks with significant lending capacity.'",['Schumer'],Small Business Administration (SBA)
0,4422,39093.0,"'Acting Navy Secretary Thomas Modly removed Crozier from his position and then assailed him during a speech on the ship in Guam, saying Crozier was either ""too naive or too stupid"" to be in charge.'","['Crozier', 'Thomas Modly']",Navy
0,4427,39131.0,"'If you see them on the Internet, do not buy them until we can give you a test that’s reliable for all Americans,” said Dr. Deborah Birx, coordinator of the White House coronavirus task force, at a recent briefing.\n'",['Deborah Birx'],White House
0,4432,39178.0,"'""Originally we were looking at up to 1,100 (beds),” Nick Zager,\xa0chief of alternate health care projects for the U.S. Army Corps of Engineers\' Detroit district told Crain’s Detroit.'","['Crain’s', 'Nick Zager,\\xa0chief']",Army
0,4447,39251.0,"'""This could be one of our bigger events we’ve had in a long time around here,"" Weather Service forecaster Gary Goggins said in a public briefing on Facebook.'","['Facebook', 'Gary Goggins']",Weather Service
0,4453,39406.0,"'Nationwide, the number of new cases per day is flattening substantially, suggesting that we are near the peak and our comprehensive strategy is working,” President Trump said Friday at the daily White House coronavirus briefing.\n'",['Trump'],White House
0,4462,39534.0,'His remarks came on the same day as President Trump said he wants to re-open the United States\xa0“as soon as possible.”\n',['Trump'],Administrative Conference of the United States
0,4464,39553.0,"'During the daily White House press briefing on Friday, President Trump told reporters that Graham is a person he has ""great respect for"" and who ""has done an incredible job in New York on Central Park"" with Samaritan\'s Purse.\n'","['Graham', 'Trump']",White House
0,4469,39568.0,"'Within two hours, we had 50-gallon drums on a UPS truck heading up to the NYPD,"" White House adviser Peter Navarro\xa0said.\n'","[""Peter Navarro\\xa0said.\\n'""]",White House
